timestamp,source_time,site,edge_id,battery_soc_pct,battery_power_w,grid_power_w,production_power_w,consumption_power_w,is_anomaly,anomaly_type
2026-01-01T14:40:00Z,2026-07-06T05:45:53Z,Willowbrook Fabrication Shop,0,100,0,-4627,4414,-780,True,demand_spike
2026-01-01T14:41:00Z,2026-07-06T05:45:54Z,Willowbrook Fabrication Shop,0,100,0,-4635,4416,-802,True,demand_spike
2026-01-01T14:42:00Z,2026-07-06T05:45:55Z,Willowbrook Fabrication Shop,0,100,0,-4647,4418,-838,True,demand_spike
2026-01-01T14:43:00Z,2026-07-06T05:45:56Z,Willowbrook Fabrication Shop,0,100,0,-4503,4420,-304,True,demand_spike
2026-01-01T14:44:00Z,2026-07-06T05:45:57Z,Willowbrook Fabrication Shop,0,100,0,-4512,4422,-329,True,demand_spike
2026-01-01T14:45:00Z,2026-07-06T05:45:58Z,Willowbrook Fabrication Shop,0,100,0,-4529,4424,-384,True,demand_spike
2026-01-01T14:46:00Z,2026-07-06T05:45:59Z,Willowbrook Fabrication Shop,0,100,0,-4513,4426,-318,True,demand_spike
2026-01-01T14:47:00Z,2026-07-06T05:46:00Z,Willowbrook Fabrication Shop,0,100,0,-4570,4428,-520,True,demand_spike
2026-01-01T14:48:00Z,2026-07-06T05:46:01Z,Willowbrook Fabrication Shop,0,100,0,-4622,4430,-703,True,demand_spike
2026-01-01T14:49:00Z,2026-07-06T05:46:02Z,Willowbrook Fabrication Shop,0,100,0,-4758,4432,-1193,True,demand_spike
2026-01-01T14:50:00Z,2026-07-06T05:46:03Z,Willowbrook Fabrication Shop,0,100,0,-4555,4434,-443,True,demand_spike
2026-01-01T14:51:00Z,2026-07-06T05:46:04Z,Willowbrook Fabrication Shop,0,100,0,-4563,4436,-127,False,
2026-01-01T14:52:00Z,2026-07-06T05:46:05Z,Willowbrook Fabrication Shop,0,100,0,-4566,4438,-128,False,
2026-01-01T13:48:00Z,2026-07-06T05:45:06Z,Meridian Assembly Line,1,100,0,-18391,17664,-727,False,
2026-01-01T13:49:00Z,2026-07-06T05:45:07Z,Meridian Assembly Line,1,100,0,-18314,17604,-710,False,
2026-01-01T13:50:00Z,2026-07-06T05:45:08Z,Meridian Assembly Line,1,100,0,-18238,17468,-770,False,
2026-01-01T13:51:00Z,2026-07-06T05:45:09Z,Meridian Assembly Line,1,100,0,-18145,17406,-739,False,
2026-01-01T13:52:00Z,2026-07-06T05:45:10Z,Meridian Assembly Line,1,100,0,-18124,17399,-725,False,
2026-01-01T13:53:00Z,2026-07-06T05:45:11Z,Meridian Assembly Line,1,100,0,-18023,17361,-662,False,
2026-01-01T13:54:00Z,2026-07-06T05:45:12Z,Meridian Assembly Line,1,100,0,-17800,17136,-664,False,
2026-01-01T13:55:00Z,2026-07-06T05:45:13Z,Meridian Assembly Line,1,100,0,-18024,17310,-714,False,
2026-01-01T13:56:00Z,2026-07-06T05:45:14Z,Meridian Assembly Line,1,100,0,-17971,17316,-655,False,
2026-01-01T13:57:00Z,2026-07-06T05:45:15Z,Meridian Assembly Line,1,100,0,-17830,17185,-645,False,
2026-01-01T13:58:00Z,2026-07-06T05:45:16Z,Meridian Assembly Line,1,100,0,-17635,16981,-654,False,
2026-01-01T13:59:00Z,2026-07-06T05:45:17Z,Meridian Assembly Line,1,100,0,-17504,16858,-646,False,
2026-01-01T14:00:00Z,2026-07-06T05:45:18Z,Meridian Assembly Line,1,100,0,-17350,16599,-751,False,
2026-01-01T14:01:00Z,2026-07-06T05:45:19Z,Meridian Assembly Line,1,100,0,-17028,16459,-569,False,
2026-01-01T14:02:00Z,2026-07-06T05:45:20Z,Meridian Assembly Line,1,100,0,-17443,16386,-1057,False,
2026-01-01T14:03:00Z,2026-07-06T05:45:21Z,Meridian Assembly Line,1,100,0,-17796,16345,-1451,False,
2026-01-01T14:04:00Z,2026-07-06T05:45:22Z,Meridian Assembly Line,1,100,0,-17728,16254,-1474,False,
2026-01-01T14:05:00Z,2026-07-06T05:45:23Z,Meridian Assembly Line,1,100,0,-16988,16122,-866,False,
2026-01-01T14:06:00Z,2026-07-06T05:45:24Z,Meridian Assembly Line,1,100,0,-16478,15993,-485,False,
2026-01-01T14:07:00Z,2026-07-06T05:45:25Z,Meridian Assembly Line,1,100,0,-16366,15852,-514,False,
2026-01-01T14:08:00Z,2026-07-06T05:45:26Z,Meridian Assembly Line,1,100,0,-16393,15849,-544,False,
2026-01-01T14:09:00Z,2026-07-06T05:45:27Z,Meridian Assembly Line,1,100,0,-16559,16027,-532,False,
2026-01-01T14:10:00Z,2026-07-06T05:45:28Z,Meridian Assembly Line,1,100,0,-16473,15984,-489,False,
2026-01-01T14:11:00Z,2026-07-06T05:45:29Z,Meridian Assembly Line,1,100,0,-16408,15859,-549,False,
2026-01-01T14:12:00Z,2026-07-06T05:45:30Z,Meridian Assembly Line,1,100,0,-17054,15741,-1313,False,
2026-01-01T14:13:00Z,2026-07-06T05:45:31Z,Meridian Assembly Line,1,100,0,-17283,15650,-1633,False,
2026-01-01T14:14:00Z,2026-07-06T05:45:32Z,Meridian Assembly Line,1,100,0,-17077,15545,-1532,False,
2026-01-01T14:15:00Z,2026-07-06T05:45:33Z,Meridian Assembly Line,1,100,0,-16733,15724,-1009,False,
2026-01-01T14:16:00Z,2026-07-06T05:45:34Z,Meridian Assembly Line,1,100,0,-16281,15520,-761,False,
2026-01-01T14:17:00Z,2026-07-06T05:45:35Z,Meridian Assembly Line,1,100,0,-16218,15314,-904,False,
2026-01-01T14:18:00Z,2026-07-06T05:45:36Z,Meridian Assembly Line,1,100,0,-15877,14931,-946,False,
2026-01-01T14:19:00Z,2026-07-06T05:45:37Z,Meridian Assembly Line,1,100,0,-15877,15032,-845,False,
2026-01-01T14:20:00Z,2026-07-06T05:45:38Z,Meridian Assembly Line,1,100,0,-15790,15141,-649,False,
2026-01-01T14:21:00Z,2026-07-06T05:45:39Z,Meridian Assembly Line,1,100,0,-13242,15022,-657,True,grid_instability
2026-01-01T14:22:00Z,2026-07-06T05:45:40Z,Meridian Assembly Line,1,100,0,-13809,15012,-1234,True,grid_instability
2026-01-01T14:23:00Z,2026-07-06T05:45:41Z,Meridian Assembly Line,1,100,0,-13896,14632,-1701,True,grid_instability
2026-01-01T14:24:00Z,2026-07-06T05:45:42Z,Meridian Assembly Line,1,100,0,-11557,13326,-668,True,grid_instability
2026-01-01T14:25:00Z,2026-07-06T05:45:43Z,Meridian Assembly Line,1,100,0,-10557,13176,182,True,grid_instability
2026-01-01T14:26:00Z,2026-07-06T05:45:44Z,Meridian Assembly Line,1,100,0,-10331,13182,414,True,grid_instability
2026-01-01T14:27:00Z,2026-07-06T05:45:45Z,Meridian Assembly Line,1,100,0,-10422,13188,329,True,grid_instability
2026-01-01T14:28:00Z,2026-07-06T05:45:46Z,Meridian Assembly Line,1,100,0,-10530,13194,227,True,grid_instability
2026-01-01T14:29:00Z,2026-07-06T05:45:47Z,Meridian Assembly Line,1,100,0,-10625,13200,138,True,grid_instability
2026-01-01T14:30:00Z,2026-07-06T05:45:48Z,Meridian Assembly Line,1,100,0,-10487,13206,282,True,grid_instability
2026-01-01T14:31:00Z,2026-07-06T05:45:49Z,Meridian Assembly Line,1,100,0,-10560,13212,215,True,grid_instability
2026-01-01T14:32:00Z,2026-07-06T05:45:50Z,Meridian Assembly Line,1,100,0,-10658,13218,123,True,grid_instability
2026-01-01T14:33:00Z,2026-07-06T05:45:51Z,Meridian Assembly Line,1,100,0,-10755,13224,32,True,grid_instability
2026-01-01T14:34:00Z,2026-07-06T05:45:52Z,Meridian Assembly Line,1,100,0,-10759,13230,34,True,grid_instability
2026-01-01T14:35:00Z,2026-07-06T05:45:53Z,Meridian Assembly Line,1,100,0,-11471,13236,-672,True,grid_instability
2026-01-01T14:36:00Z,2026-07-06T05:45:54Z,Meridian Assembly Line,1,100,0,-11445,13242,-640,True,grid_instability
2026-01-01T14:37:00Z,2026-07-06T05:45:55Z,Meridian Assembly Line,1,100,0,-11468,13248,-657,True,grid_instability
2026-01-01T14:38:00Z,2026-07-06T05:45:56Z,Meridian Assembly Line,1,100,0,-11504,13254,-687,True,grid_instability
2026-01-01T14:39:00Z,2026-07-06T05:45:57Z,Meridian Assembly Line,1,100,0,-11073,13260,-250,True,grid_instability
2026-01-01T14:40:00Z,2026-07-06T05:45:58Z,Meridian Assembly Line,1,100,0,-11100,13266,-271,True,grid_instability
2026-01-01T14:41:00Z,2026-07-06T05:45:59Z,Meridian Assembly Line,1,100,0,-11151,13272,-316,True,grid_instability
2026-01-01T14:42:00Z,2026-07-06T05:46:00Z,Meridian Assembly Line,1,100,0,-11103,13278,-262,True,grid_instability
2026-01-01T14:43:00Z,2026-07-06T05:46:01Z,Meridian Assembly Line,1,100,0,-11274,13284,-427,True,grid_instability
2026-01-01T14:44:00Z,2026-07-06T05:46:02Z,Meridian Assembly Line,1,100,0,-11430,13290,-577,True,grid_instability
2026-01-01T14:45:00Z,2026-07-06T05:46:03Z,Meridian Assembly Line,1,100,0,-11837,13296,-978,True,grid_instability
2026-01-01T14:46:00Z,2026-07-06T05:46:04Z,Meridian Assembly Line,1,100,0,-11228,13302,-363,True,grid_instability
2026-01-01T14:47:00Z,2026-07-06T05:46:05Z,Meridian Assembly Line,1,100,0,-11254,13308,-383,True,grid_instability
2026-01-01T13:53:00Z,2026-07-06T05:45:06Z,Northgate Manufacturing Plant,2,86,-10000,-24279,32815,-1464,False,
2026-01-01T13:54:00Z,2026-07-06T05:45:07Z,Northgate Manufacturing Plant,2,86,-10000,-25643,34089,-1554,False,
2026-01-01T13:55:00Z,2026-07-06T05:45:08Z,Northgate Manufacturing Plant,2,86,-10000,-26783,35328,-1455,False,
2026-01-01T13:56:00Z,2026-07-06T05:45:09Z,Northgate Manufacturing Plant,2,86,-10000,-26629,35209,-1420,False,
2026-01-01T13:57:00Z,2026-07-06T05:45:10Z,Northgate Manufacturing Plant,2,86,-10000,-26476,34936,-1540,False,
2026-01-01T13:58:00Z,2026-07-06T05:45:11Z,Northgate Manufacturing Plant,2,86,-10000,-26291,34812,-1479,False,
2026-01-01T13:59:00Z,2026-07-06T05:45:12Z,Northgate Manufacturing Plant,2,86,-10000,-26248,34798,-1450,False,
2026-01-01T14:00:00Z,2026-07-06T05:45:13Z,Northgate Manufacturing Plant,2,64,-10000,-26046,34722,-1324,True,battery_capacity_fade
2026-01-01T14:01:00Z,2026-07-06T05:45:14Z,Northgate Manufacturing Plant,2,64,-10000,-25602,34273,-1329,True,battery_capacity_fade
2026-01-01T14:02:00Z,2026-07-06T05:45:15Z,Northgate Manufacturing Plant,2,64,-10000,-26048,34620,-1428,True,battery_capacity_fade
2026-01-01T14:03:00Z,2026-07-06T05:45:16Z,Northgate Manufacturing Plant,2,64,-10000,-25943,34632,-1311,True,battery_capacity_fade
2026-01-01T14:04:00Z,2026-07-06T05:45:17Z,Northgate Manufacturing Plant,2,64,-10000,-25661,34371,-1290,True,battery_capacity_fade
2026-01-01T14:05:00Z,2026-07-06T05:45:18Z,Northgate Manufacturing Plant,2,64,-10000,-25271,33963,-1308,True,battery_capacity_fade
2026-01-01T14:06:00Z,2026-07-06T05:45:19Z,Northgate Manufacturing Plant,2,64,-10000,-25010,33717,-1293,True,battery_capacity_fade
2026-01-01T14:07:00Z,2026-07-06T05:45:20Z,Northgate Manufacturing Plant,2,64,-10000,-24701,33198,-1503,True,battery_capacity_fade
2026-01-01T14:08:00Z,2026-07-06T05:45:21Z,Northgate Manufacturing Plant,2,64,-10000,-24057,32919,-1138,True,battery_capacity_fade
2026-01-01T14:09:00Z,2026-07-06T05:45:22Z,Northgate Manufacturing Plant,2,64,-10000,-24887,32773,-2114,True,battery_capacity_fade
2026-01-01T14:10:00Z,2026-07-06T05:45:23Z,Northgate Manufacturing Plant,2,64,-10000,-25594,32691,-2903,True,battery_capacity_fade
2026-01-01T14:11:00Z,2026-07-06T05:45:24Z,Northgate Manufacturing Plant,2,64,-10000,-25456,32508,-2948,True,battery_capacity_fade
2026-01-01T14:12:00Z,2026-07-06T05:45:25Z,Northgate Manufacturing Plant,2,64,-10000,-23978,32245,-1733,True,battery_capacity_fade
2026-01-01T14:13:00Z,2026-07-06T05:45:26Z,Northgate Manufacturing Plant,2,64,-10000,-22957,31987,-970,True,battery_capacity_fade
2026-01-01T14:14:00Z,2026-07-06T05:45:27Z,Northgate Manufacturing Plant,2,64,-10000,-22733,31705,-1028,True,battery_capacity_fade
2026-01-01T14:15:00Z,2026-07-06T05:45:28Z,Northgate Manufacturing Plant,2,64,-10000,-22787,31698,-1089,True,battery_capacity_fade
2026-01-01T14:16:00Z,2026-07-06T05:45:29Z,Northgate Manufacturing Plant,2,64,-10000,-23119,32054,-1065,True,battery_capacity_fade
2026-01-01T14:17:00Z,2026-07-06T05:45:30Z,Northgate Manufacturing Plant,2,86,-10000,-22947,31969,-978,False,
2026-01-01T14:18:00Z,2026-07-06T05:45:31Z,Northgate Manufacturing Plant,2,86,-10000,-22817,31719,-1098,False,
2026-01-01T14:19:00Z,2026-07-06T05:45:32Z,Northgate Manufacturing Plant,2,86,-10000,-24110,31483,-2627,False,
2026-01-01T14:20:00Z,2026-07-06T05:45:33Z,Northgate Manufacturing Plant,2,86,-10000,-24567,31301,-3266,False,
2026-01-01T14:21:00Z,2026-07-06T05:45:34Z,Northgate Manufacturing Plant,2,86,-10000,-24156,31091,-3065,False,
2026-01-01T14:22:00Z,2026-07-06T05:45:35Z,Northgate Manufacturing Plant,2,86,-10000,-23468,31449,-2019,False,
2026-01-01T14:23:00Z,2026-07-06T05:45:36Z,Northgate Manufacturing Plant,2,86,-10000,-22562,31040,-1522,False,
2026-01-01T14:24:00Z,2026-07-06T05:45:37Z,Northgate Manufacturing Plant,2,86,-10000,-22438,30629,-1809,False,
2026-01-01T14:25:00Z,2026-07-06T05:45:38Z,Northgate Manufacturing Plant,2,86,-10000,-21755,29862,-1893,False,
2026-01-01T14:26:00Z,2026-07-06T05:45:39Z,Northgate Manufacturing Plant,2,86,-10000,-21755,30065,-1690,False,
2026-01-01T14:27:00Z,2026-07-06T05:45:40Z,Northgate Manufacturing Plant,2,86,-10000,-21581,30282,-1299,False,
2026-01-01T14:28:00Z,2026-07-06T05:45:41Z,Northgate Manufacturing Plant,2,86,-10000,-21359,30044,-1315,False,
2026-01-01T14:29:00Z,2026-07-06T05:45:42Z,Northgate Manufacturing Plant,2,86,-10000,-22492,30024,-2468,False,
2026-01-01T14:30:00Z,2026-07-06T05:45:43Z,Northgate Manufacturing Plant,2,87,-10000,-22667,29265,-3402,False,
2026-01-01T14:31:00Z,2026-07-06T05:45:44Z,Northgate Manufacturing Plant,2,87,-10000,-17989,26653,-1336,False,
2026-01-01T14:32:00Z,2026-07-06T05:45:45Z,Northgate Manufacturing Plant,2,87,-10000,-15988,26352,364,False,
2026-01-01T14:33:00Z,2026-07-06T05:45:46Z,Northgate Manufacturing Plant,2,87,-10000,-15536,26364,828,False,
2026-01-01T14:34:00Z,2026-07-06T05:45:47Z,Northgate Manufacturing Plant,2,87,-10000,-15717,26376,659,False,
2026-01-01T14:35:00Z,2026-07-06T05:45:48Z,Northgate Manufacturing Plant,2,87,-10000,-15934,26388,454,False,
2026-01-01T14:36:00Z,2026-07-06T05:45:49Z,Northgate Manufacturing Plant,2,87,-10000,-16123,26400,277,False,
2026-01-01T14:37:00Z,2026-07-06T05:45:50Z,Northgate Manufacturing Plant,2,87,-10000,-15847,26412,565,False,
2026-01-01T14:38:00Z,2026-07-06T05:45:51Z,Northgate Manufacturing Plant,2,87,-10000,-15994,26424,430,False,
2026-01-01T14:39:00Z,2026-07-06T05:45:52Z,Northgate Manufacturing Plant,2,87,-10000,-16190,26436,246,False,
2026-01-01T14:40:00Z,2026-07-06T05:45:53Z,Northgate Manufacturing Plant,2,87,-10000,-16384,26448,64,False,
2026-01-01T14:41:00Z,2026-07-06T05:45:54Z,Northgate Manufacturing Plant,2,87,-10000,-16391,26460,69,False,
2026-01-01T14:42:00Z,2026-07-06T05:45:55Z,Northgate Manufacturing Plant,2,87,-10000,-17817,26472,-1345,False,
2026-01-01T14:43:00Z,2026-07-06T05:45:56Z,Northgate Manufacturing Plant,2,87,-10000,-17765,26484,-1281,False,
2026-01-01T14:44:00Z,2026-07-06T05:45:57Z,Northgate Manufacturing Plant,2,87,-10000,-17810,26496,-1314,False,
2026-01-01T14:45:00Z,2026-07-06T05:45:58Z,Northgate Manufacturing Plant,2,87,-10000,-17882,26508,-1374,False,
2026-01-01T14:46:00Z,2026-07-06T05:45:59Z,Northgate Manufacturing Plant,2,87,-10000,-17021,26520,-501,False,
2026-01-01T14:47:00Z,2026-07-06T05:46:00Z,Northgate Manufacturing Plant,2,87,-10000,-17074,26532,-542,False,
2026-01-01T14:48:00Z,2026-07-06T05:46:01Z,Northgate Manufacturing Plant,2,87,-10000,-17177,26544,-633,False,
2026-01-01T14:49:00Z,2026-07-06T05:46:02Z,Northgate Manufacturing Plant,2,87,-10000,-17081,26556,-525,False,
2026-01-01T14:50:00Z,2026-07-06T05:46:03Z,Northgate Manufacturing Plant,2,87,-10000,-17423,26568,-855,False,
2026-01-01T14:51:00Z,2026-07-06T05:46:04Z,Northgate Manufacturing Plant,2,87,-10000,-17735,26580,-1155,False,
2026-01-01T14:52:00Z,2026-07-06T05:46:05Z,Northgate Manufacturing Plant,2,87,-10000,-18548,26592,-1956,False,
2026-01-01T14:53:00Z,2026-07-06T05:46:06Z,Willowbrook Fabrication Shop,0,100,0,-4552,4440,-112,False,
2026-01-01T14:54:00Z,2026-07-06T05:46:07Z,Willowbrook Fabrication Shop,0,100,0,-4617,4442,-175,False,
2026-01-01T14:55:00Z,2026-07-06T05:46:08Z,Willowbrook Fabrication Shop,0,100,0,-4595,4444,-151,False,
2026-01-01T14:56:00Z,2026-07-06T05:46:09Z,Willowbrook Fabrication Shop,0,100,0,-4592,4446,-146,False,
2026-01-01T14:57:00Z,2026-07-06T05:46:10Z,Willowbrook Fabrication Shop,0,100,0,-4603,4448,-155,False,
2026-01-01T14:58:00Z,2026-07-06T05:46:11Z,Willowbrook Fabrication Shop,0,100,0,-4620,4450,-170,False,
2026-01-01T14:59:00Z,2026-07-06T05:46:12Z,Willowbrook Fabrication Shop,0,100,0,-4771,4452,-319,False,
2026-01-01T15:00:00Z,2026-07-06T05:46:13Z,Willowbrook Fabrication Shop,0,100,0,-4611,4454,-157,False,
2026-01-01T15:01:00Z,2026-07-06T05:46:14Z,Willowbrook Fabrication Shop,0,100,0,-4598,4456,-142,False,
2026-01-01T15:02:00Z,2026-07-06T05:46:15Z,Willowbrook Fabrication Shop,0,100,0,-4571,4458,-113,False,
2026-01-01T15:03:00Z,2026-07-06T05:46:16Z,Willowbrook Fabrication Shop,0,100,0,-4630,4460,-170,False,
2026-01-01T15:04:00Z,2026-07-06T05:46:17Z,Willowbrook Fabrication Shop,0,100,0,-4532,4462,-70,False,
2026-01-01T15:05:00Z,2026-07-06T05:46:18Z,Willowbrook Fabrication Shop,0,100,0,-4510,4464,-46,False,
2026-01-01T15:06:00Z,2026-07-06T05:46:19Z,Willowbrook Fabrication Shop,0,100,0,-4517,4466,-51,False,
2026-01-01T15:07:00Z,2026-07-06T05:46:20Z,Willowbrook Fabrication Shop,0,100,0,-4524,4468,-56,False,
2026-01-01T15:08:00Z,2026-07-06T05:46:21Z,Willowbrook Fabrication Shop,0,100,0,-4538,4470,-68,False,
2026-01-01T15:09:00Z,2026-07-06T05:46:22Z,Willowbrook Fabrication Shop,0,100,0,-4745,4472,-273,False,
2026-01-01T15:10:00Z,2026-07-06T05:46:23Z,Willowbrook Fabrication Shop,0,100,0,-4874,4474,-400,False,
2026-01-01T15:11:00Z,2026-07-06T05:46:24Z,Willowbrook Fabrication Shop,0,100,0,-4907,4476,-431,False,
2026-01-01T15:12:00Z,2026-07-06T05:46:25Z,Willowbrook Fabrication Shop,0,100,0,-4928,4478,-450,False,
2026-01-01T15:13:00Z,2026-07-06T05:46:26Z,Willowbrook Fabrication Shop,0,100,0,-4897,4480,-417,False,
2026-01-01T15:14:00Z,2026-07-06T05:46:27Z,Willowbrook Fabrication Shop,0,100,0,-4886,4482,-404,False,
2026-01-01T15:15:00Z,2026-07-06T05:46:28Z,Willowbrook Fabrication Shop,0,100,0,-4910,4484,-426,False,
2026-01-01T15:16:00Z,2026-07-06T05:46:29Z,Willowbrook Fabrication Shop,0,100,0,-4663,4486,-177,False,
2026-01-01T15:17:00Z,2026-07-06T05:46:30Z,Willowbrook Fabrication Shop,0,100,0,-4594,4488,-106,False,
2026-01-01T15:18:00Z,2026-07-06T05:46:31Z,Willowbrook Fabrication Shop,0,77,0,-4603,4490,-113,True,battery_capacity_fade
2026-01-01T15:19:00Z,2026-07-06T05:46:32Z,Willowbrook Fabrication Shop,0,77,0,-4808,4492,-316,True,battery_capacity_fade
2026-01-01T15:20:00Z,2026-07-06T05:46:33Z,Willowbrook Fabrication Shop,0,77,0,-4904,4494,-410,True,battery_capacity_fade
2026-01-01T15:21:00Z,2026-07-06T05:46:34Z,Willowbrook Fabrication Shop,0,77,0,-4960,4496,-464,True,battery_capacity_fade
2026-01-01T15:22:00Z,2026-07-06T05:46:35Z,Willowbrook Fabrication Shop,0,77,0,-4940,4498,-442,True,battery_capacity_fade
2026-01-01T15:23:00Z,2026-07-06T05:46:36Z,Willowbrook Fabrication Shop,0,77,0,-4926,4500,-426,True,battery_capacity_fade
2026-01-01T15:24:00Z,2026-07-06T05:46:37Z,Willowbrook Fabrication Shop,0,77,0,-4961,4502,-459,True,battery_capacity_fade
2026-01-01T15:25:00Z,2026-07-06T05:46:38Z,Willowbrook Fabrication Shop,0,77,0,-4962,4504,-458,True,battery_capacity_fade
2026-01-01T15:26:00Z,2026-07-06T05:46:39Z,Willowbrook Fabrication Shop,0,77,0,-4775,4506,-269,True,battery_capacity_fade
2026-01-01T15:27:00Z,2026-07-06T05:46:40Z,Willowbrook Fabrication Shop,0,77,0,-4714,4508,-206,True,battery_capacity_fade
2026-01-01T15:28:00Z,2026-07-06T05:46:41Z,Willowbrook Fabrication Shop,0,77,0,-4671,4510,-161,True,battery_capacity_fade
2026-01-01T15:29:00Z,2026-07-06T05:46:42Z,Willowbrook Fabrication Shop,0,77,0,-4877,4512,-365,True,battery_capacity_fade
2026-01-01T15:30:00Z,2026-07-06T05:46:43Z,Willowbrook Fabrication Shop,0,77,0,-4985,4514,-471,True,battery_capacity_fade
2026-01-01T15:31:00Z,2026-07-06T05:46:44Z,Willowbrook Fabrication Shop,0,77,0,-4996,4516,-480,True,battery_capacity_fade
2026-01-01T15:32:00Z,2026-07-06T05:46:45Z,Willowbrook Fabrication Shop,0,77,0,-5005,4518,-487,True,battery_capacity_fade
2026-01-01T15:33:00Z,2026-07-06T05:46:46Z,Willowbrook Fabrication Shop,0,77,0,-5006,4520,-486,True,battery_capacity_fade
2026-01-01T15:34:00Z,2026-07-06T05:46:47Z,Willowbrook Fabrication Shop,0,77,0,-5022,4522,-500,True,battery_capacity_fade
2026-01-01T15:35:00Z,2026-07-06T05:46:48Z,Willowbrook Fabrication Shop,0,77,0,-5041,4524,-517,True,battery_capacity_fade
2026-01-01T15:36:00Z,2026-07-06T05:46:49Z,Willowbrook Fabrication Shop,0,77,0,-4948,4526,-422,True,battery_capacity_fade
2026-01-01T15:37:00Z,2026-07-06T05:46:50Z,Willowbrook Fabrication Shop,0,77,0,-4845,4528,-317,True,battery_capacity_fade
2026-01-01T15:38:00Z,2026-07-06T05:46:51Z,Willowbrook Fabrication Shop,0,77,0,-4850,4530,-320,True,battery_capacity_fade
2026-01-01T15:39:00Z,2026-07-06T05:46:52Z,Willowbrook Fabrication Shop,0,77,0,-5041,4532,-509,True,battery_capacity_fade
2026-01-01T15:40:00Z,2026-07-06T05:46:53Z,Willowbrook Fabrication Shop,0,77,0,-5136,4534,-602,True,battery_capacity_fade
2026-01-01T15:41:00Z,2026-07-06T05:46:54Z,Willowbrook Fabrication Shop,0,77,0,-5144,4536,-608,True,battery_capacity_fade
2026-01-01T15:42:00Z,2026-07-06T05:46:55Z,Willowbrook Fabrication Shop,0,77,0,-5280,4538,-742,True,battery_capacity_fade
2026-01-01T15:43:00Z,2026-07-06T05:46:56Z,Willowbrook Fabrication Shop,0,77,0,-5425,4540,-885,True,battery_capacity_fade
2026-01-01T15:44:00Z,2026-07-06T05:46:57Z,Willowbrook Fabrication Shop,0,77,0,-5391,4542,-849,True,battery_capacity_fade
2026-01-01T15:45:00Z,2026-07-06T05:46:58Z,Willowbrook Fabrication Shop,0,77,0,-5389,4544,-845,True,battery_capacity_fade
2026-01-01T15:46:00Z,2026-07-06T05:46:59Z,Willowbrook Fabrication Shop,0,77,0,-5202,4546,-656,True,battery_capacity_fade
2026-01-01T15:47:00Z,2026-07-06T05:47:00Z,Willowbrook Fabrication Shop,0,77,0,-5091,4548,-543,True,battery_capacity_fade
2026-01-01T15:48:00Z,2026-07-06T05:47:01Z,Willowbrook Fabrication Shop,0,77,0,-5130,4550,-580,True,battery_capacity_fade
2026-01-01T15:49:00Z,2026-07-06T05:47:02Z,Willowbrook Fabrication Shop,0,77,0,-5363,4552,-811,True,battery_capacity_fade
2026-01-01T15:50:00Z,2026-07-06T05:47:03Z,Willowbrook Fabrication Shop,0,77,0,-5468,4554,-914,True,battery_capacity_fade
2026-01-01T15:51:00Z,2026-07-06T05:47:04Z,Willowbrook Fabrication Shop,0,77,0,-5462,4556,-906,True,battery_capacity_fade
2026-01-01T14:48:00Z,2026-07-06T05:46:06Z,Meridian Assembly Line,1,100,0,-11263,13314,-386,True,grid_instability
2026-01-01T14:49:00Z,2026-07-06T05:46:07Z,Meridian Assembly Line,1,100,0,-11220,13320,-337,True,grid_instability
2026-01-01T14:50:00Z,2026-07-06T05:46:08Z,Meridian Assembly Line,1,100,0,-11415,13326,-526,True,grid_instability
2026-01-01T14:51:00Z,2026-07-06T05:46:09Z,Meridian Assembly Line,1,100,0,-11348,13332,-453,True,grid_instability
2026-01-01T14:52:00Z,2026-07-06T05:46:10Z,Meridian Assembly Line,1,100,0,-11339,13338,-438,True,grid_instability
2026-01-01T14:53:00Z,2026-07-06T05:46:11Z,Meridian Assembly Line,1,100,0,-11374,13344,-467,True,grid_instability
2026-01-01T14:54:00Z,2026-07-06T05:46:12Z,Meridian Assembly Line,1,100,0,-11425,13350,-512,True,grid_instability
2026-01-01T14:55:00Z,2026-07-06T05:46:13Z,Meridian Assembly Line,1,100,0,-11877,13356,-958,True,grid_instability
2026-01-01T14:56:00Z,2026-07-06T05:46:14Z,Meridian Assembly Line,1,100,0,-11397,13362,-472,True,grid_instability
2026-01-01T14:57:00Z,2026-07-06T05:46:15Z,Meridian Assembly Line,1,100,0,-11357,13368,-426,True,grid_instability
2026-01-01T14:58:00Z,2026-07-06T05:46:16Z,Meridian Assembly Line,1,100,0,-11278,13374,-341,True,grid_instability
2026-01-01T14:59:00Z,2026-07-06T05:46:17Z,Meridian Assembly Line,1,100,0,-11453,13380,-510,True,grid_instability
2026-01-01T15:00:00Z,2026-07-06T05:46:18Z,Meridian Assembly Line,1,100,0,-11159,13386,-210,True,grid_instability
2026-01-01T15:01:00Z,2026-07-06T05:46:19Z,Meridian Assembly Line,1,100,0,-11095,13392,-140,True,grid_instability
2026-01-01T15:02:00Z,2026-07-06T05:46:20Z,Meridian Assembly Line,1,100,0,-11115,13398,-154,True,grid_instability
2026-01-01T15:03:00Z,2026-07-06T05:46:21Z,Meridian Assembly Line,1,100,0,-11136,13404,-169,True,grid_instability
2026-01-01T15:04:00Z,2026-07-06T05:46:22Z,Meridian Assembly Line,1,100,0,-11177,13410,-204,True,grid_instability
